	ID	sentence	question	1	2	answer
2313	5394	소설가의 책은 베스트 셀러가되었습니다.	원인	그 소설가의 책이 인기를 얻었다.	그 소설가는 무명 작가이다.	1
2314	5395	나는 빵집에서 케이크를 샀다.	원인	친구의 생일이 되었다.	케이크를 맛있게 먹었다.	1
2315	5396	그 여자는 회사에 가지 않았다.	원인	여자는 연차를 사용했다.	여자는 승진했다.	1
2316	5397	심판은 플레이어에게 플레이어에게주었습니다.	결과	선수는 부상을 당했다.	선수는 퇴장당했다.	2
2317	5398	나는 학위를 받았다.	원인	학교에서 퇴학을 당했다.	대학을 졸업했다.	2
2318	5399	나는 다리를 다치게한다.	원인	식당에 들어갔다.	얼음을 밟고 넘어졌다.	2
2319	5400	나는 안전을 얻었다.	원인	적금을 1년간 꾸준히 했다.	꿈에서 깼다.	1
2320	5401	후추 오일이 완료되었습니다.	원인	파와 기름을 볶았다.	고추와 기름을 볶았다.	2
2321	5402	김은 여자의 안경에 서 있었다.	원인	여자가 사우나에 들어갔다.	여자가 안경을 닦았다.	1
2322	5403	달걀 흰자위가 불투명 해졌습니다.	원인	계란에 열을 가했다.	계란을 깨트렸다.	1
2323	5404	나는 모든 발표 스크립트를 일정 시켰습니다.	결과	토론에서 졌다.	완벽하게 발표를 마쳤다.	2
2324	5405	남성 손에 초크를 적용합니다.	결과	남성의 손이 미끌거린다.	남성의 손이 건조해졌다.	2
2325	5406	옷이 더러워졌습니다.	원인	옷에 음식을 흘렸다.	식물 무늬 옷을 좋아한다.	1
2326	5407	방에 들어온 빛 때문에 눈이 쏟아졌습니다.	결과	커튼을 쳐, 창문을 가렸다.	커튼을 쳐, 빛이 들어오게 했다.	1
2327	5408	나는 밥솥이있는 쌀을 가지고있다.	결과	밥솥에서 김이 난다.	밥솥이 식었다.	1
2328	5409	그 여자는 습도를 확인하고 싶었습니다.	결과	여자가 온도계를 봤다.	여자가 습도계를 봤다.	2
2329	5410	학생이 사라졌습니다.	원인	선생님이 학생을 잘 가르쳤다.	학생이 시험 도중 부정행위를 했다.	2
2330	5411	나는 서둘러 물을 마셨다.	원인	목이 말랐다.	물을 바닥에 뿌렸다.	1
2331	5412	이것은 깨끗했습니다.	원인	양치를 했다.	사랑니를 뽑았다.	1
2332	5413	나는 쌀을 컬렉션했다.	결과	논에 사과가 자란다.	논에 벼가 자란다.	2
2333	5414	김은 주전자에 올랐다.	원인	물이 담긴 주전자를 끓였다.	물이 담긴 주전자를 식혔다.	1
2334	5415	피부가 픽업됩니다.	원인	피부가 햇볕에 탔다.	피부에 로션을 발랐다.	1
2335	5416	나는 젖은 가방을 닦았다.	결과	가방이 축축해졌다.	가방이 더러워졌다.	1
2336	5417	나는 허브에 참기름을 넣었다.	결과	고소한 맛이 났다.	매운 맛이 났다.	1
2337	5418	방에있는 여자는 가운을 착용합니다.	원인	방 안의 온도가 높다.	방 안의 온도가 낮다.	2
2338	5419	나는 물을 손수건에 쏟아 냈다.	결과	손수건이 말랐다.	손수건이 젖었다.	2
2339	5420	부시 대통령.	결과	책을 펼쳤다.	블라인드를 쳤다.	2
2340	5421	어린이는 피자를 주문했습니다.	결과	피자가 식었다.	피자가 배달되었다.	2
2341	5422	여성들은 주식을 판매했습니다.	결과	여성의 계좌 잔고가 늘어났다.	여성의 계좌 잔고가 줄어들었다.	1
2342	5423	다른 선이 부러졌습니다.	결과	기타에 카포를 연결했다.	기타 줄을 교체했다.	2
2343	5424	여성의 일은 선생님입니다.	결과	여성은 병원으로 출근한다.	여성은 학교로 출근한다.	2
2344	5425	가지가 강에 떨어졌습니다.	결과	나뭇가지는 강의 하류로 떠내려갔다.	강의 유속이 빨라졌다.	1
2345	5426	혀가 아이스크림에 붙어있었습니다.	원인	아이스크림이 지나치게 차갑다.	아이스크림이 말랑말랑하다.	1
2346	5427	여성들은 식기 세척기를 일합니다.	원인	여성은 그릇을 사용했다.	여성은 그릇의 물기를 닦는다.	1
2347	5428	틀을 틀에 넣고 냉동실에 넣으십시오.	결과	바세린 밤이 완성되었다.	바세린이 녹았다.	1
2348	5429	다림질 셔츠.	원인	셔츠에 물감이 묻었다.	셔츠에 주름이 생겼다.	2
2349	5430	헤어 트리 트먼트가 사용되었습니다.	결과	머리의 색이 달라졌다.	머리에 영양분이 공급되었다.	2
2350	5431	나는 남성의 입에 국가를 가졌습니다.	원인	남성은 최근 잠을 푹 잤다.	남성은 최근 과로해서 피곤하다.	2
2351	5432	나는 현미경으로 금형을 관찰했다.	결과	곰팡이가 확대되어 보인다.	곰팡이가 축소되어 보인다.	1
2352	5433	전자 기타는 앰프에 연결되었습니다.	결과	기타 소리가 크게 들린다.	기타 소리가 들리지 않는다.	1
2353	5434	나는 추운 날씨에 땀을 흘린다.	결과	운동을 한다.	감기에 걸린다.	2
2354	5435	여자가 구운 빵.	결과	여자가 토스트를 만들었다.	여자가 식빵튀김을 만들었다.	1
2355	5436	나는 평소보다 많은 공부를했다.	결과	시험에서 좋은 성적을 거뒀다.	집에서 공부를 했다.	1
2356	5437	나는 무덤을 만들었습니다.	원인	누군가가 태어났다.	누군가가 죽었다.	2
2357	5438	나는 많은 땀을 흘렸다.	원인	달리기를 열심히 했다.	선선한 바람을 맞았다.	1
2358	5439	창은 불투명합니다.	원인	유리에 얼룩이 많이 묻었다.	유리를 깨끗하게 닦았다.	1
2359	5440	작품 사이에 강아지는 카펫을 찢어 버렸습니다.	결과	주인이 강아지를 꾸짖었다.	주인이 강아지에게 간식을 주었다.	1
2360	5441	나는 그것을 큰 소리로 부를 수 없었다.	원인	도서관에 있었다. 	집에 혼자 있었다. 	1
2361	5442	그 남자는 뚱뚱해.	결과	남자는 새 수트를 샀다.	남자가 수트를 세탁했다.	1
2362	5443	아이는 고아원에 갔다.	원인	아이의 부모님이 돌아가셨다.	아이가 부모님과 만났다.	1
2363	5444	나는 샤워 부스에 물을 먹었다.	원인	샤워부스 청소를 꼼꼼히 했다.	샤워부스 청소를 게을리 했다.	2
2364	5445	나는 매운라면을 먹었다.	결과	물을 마셨다.	물을 끓였다.	1
2365	5446	연필이 착용되었습니다.	결과	샤프심을 샀다.	연필을 깎았다.	2
2366	5447	초콜릿 녹은.	원인	초콜릿을 냉동실에 두었다.	초콜릿을 상온에 두었다.	2
2367	5448	남자들은 그의 목을 쉬었다.	원인	남성은 콧물이 났다.	남성은 고함을 질렀다.	2
2368	5449	나는 차에 타고있는 어린이가 오줌 누 렸다고 불평했다.	결과	아버지가 아이에게 콜라를 주었다.	아버지가 주유소에 차를 세웠다.	2
2369	5450	그 여자는 기타를 조정했습니다.	원인	기타의 음이 정확하게 맞은 상태였다.	기타의 음이 맞지 않았다.	2
2370	5451	초인종이 울 렸습니다.	원인	산새가 울었다.	손님이 집에 방문했다.	2
2371	5452	나는 안경으로 안경을 닦았다.	결과	안경알이 뿌애졌다.	안경알이 깨끗해졌다.	2
2372	5453	나는 튀김 땅콩과 힘을 신청합니다.	결과	땅콩 기름이 완성되었다.	땅콩이 맛있게 볶아졌다.	1
2373	5454	냄비가 탔다.	원인	냄비를 오래 불 위에 올려두었다.	설거지를 했다.	1
2374	5455	세탁시 많은 패브릭 유연제를 넣었습니다.	결과	빨래가 뻣뻣해졌다.	빨래가 부드러워졌다.	2
2375	5456	라이터는 가볍고있었습니다.	결과	옷의 올이 계속해서 풀린다.	옷의 올이 풀리지 않는다.	2
2376	5457	나는 두 번째에 불을 탔다.	원인	형광등을 교체했다.	정전이 되었다.	2
2377	5458	나는 수영장에서 나왔고 떨렸다.	결과	레모네이드를 마셨다.	타올로 몸을 감쌌다.	2
2378	5459	나는 햄버거를 친구와 공유하기로 결정했습니다.	결과	햄버거를 반으로 잘랐다.	감자튀김을 시켰다.	1
2379	5460	멤브레인은 육체를 받기로 결정했습니다.	결과	비만 남성은 군것질을 시작하였다.	비만 남성은 군것질을 끊었다.	2
2380	5461	나는 소름 끼치는 느낌을 느꼈다.	원인	동물원에 갔다.	귀신의 집에 갔다.	2
2381	5462	햇빛이 더 강합니다.	결과	얼굴에 동상을 입었다.	얼굴이 빨갛게 익었다.	2
2382	5463	경기장의 팬들은 죄송합니다.	원인	경기에서 졌다.	경기에서 이겼다.	1
2383	5464	나는 뜨거운 나라를 부었다.	결과	손에 화상을 입었다.	손에 멍이 들었다.	1
2384	5465	Rheetween은 임신 9 개월입니다.	결과	1달 뒤, 희진이가 출산했다.	1달 뒤, 희진이가 탄생했다.	1
2385	5466	아이가 아프다.	결과	아버지가 아이의 열을 쟀다.	아버지가 아이에게 책을 읽어주었다.	1
2386	5467	눈이 건조합니다.	원인	인공눈물을 넣었다.	눈물을 닦았다.	2
2387	5468	그 남자는 친구에게 친구에게주었습니다.	원인	남자가 신혼여행을 떠났다.	남자는 곧 결혼할 예정이다.	2
2388	5469	고무 공이 바닥에 떨어졌습니다.	결과	고무공이 바닥에 닿고 튕겼다.	고무공이 찢어졌다.	1
2389	5470	음료의 얼음이 녹았습니다.	결과	음료수의 맛이 싱거워졌다.	음료수의 맛이 진해졌다.	1
2390	5471	사진은 폴라로이드 카메라에서 출력됩니다.	원인	카메라로 동영상을 찍었다.	방금 카메라로 사진을 찍었다.	2
2391	5472	감자는 물에 삶아졌습니다.	결과	감자가 익었다.	감자가 썩었다.	1
2392	5473	그 여자는 그들이 가지고있는 모든 우상의 배짱을 팔았습니다.	원인 	여자는 아이돌 팬클럽에서 탈퇴했다.	여자는 아이돌 팬클럽에 가입했다.	1
2393	5474	달팽이가 껍질에 들어갔다.	원인	달팽이가 천적을 만났다.	달팽이가 오이를 먹었다.	1
2394	5475	여자는 영화 극장 VIP 회원입니다.	원인	여자는 매달 10편 이상의 영화를 관람한다.	여자는 영화배우가 꿈이다.	1
2395	5476	그 남자는 바다에 있고 응급 처치 요청을 요청했습니다.	결과	구급대원이 바다로 들어갔다.	구급대원이 의자에 착석했다.	1
2396	5477	나는 선물을 포장했다.	원인	친구의 생일이다.	친구의 운동날이다.	1
2397	5478	서퍼가 파도를 캡처했습니다.	결과	서퍼가 석양을 바라보았다.	서퍼가 보드를 저어 가서 파도에 올라탔다.	2
2398	5479	그 남자가 패딩을 꺼냈다.	원인	겨울이 되었다.	여름이 되었다.	1
2399	5480	교회의 종이는 6 번이었습니다.	원인	여섯 시가 되었다.	세 시가 되었다.	1
2400	5481	TV의 볼륨은 0입니다.	결과	TV에서 화면이 나오지 않는다.	TV에서 소리가 나지 않는다.	2
2401	5482	그 남자는 십자가 횡단을 가지고있었습니다.	결과	남자에게 카드 빚이 생겼다.	경찰이 남자에게 범칙금을 받았다.	2
2402	5483	그 소년은 치아 교정을 시작했습니다.	결과	충치가 생겼다.	이가 가지런해졌다.	2
2403	5484	나는 운동을했고, 목구멍은 건조하다.	결과	편의점에서 물을 샀다. 	편의점에서 아르바이트를 했다. 	1
2404	5485	여자는 올림픽 농구 주식에서 처음으로 만들어졌습니다.	결과	여자가 금메달을 받았다.	여자가 은메달을 받았다.	1
2405	5486	할아버지가 가발을 샀다.	원인	할아버지의 피부가 벗겨졌다.	할아버지의 머리가 벗겨졌다.	2
2406	5487	토닉과 보드카를 섞였다.	결과	소맥이 만들어졌다.	칵테일이 만들어졌다.	2
2407	5488	화재 경보가 울 렸습니다.	원인	소방관이 출동했다.	불이 났다.	2
2408	5489	소녀의 노래는 사람들에게 많은 인기를 얻었습니다.	결과	여자의 이름을 아는 사람이 많지 않다.	여자의 이름을 모두가 알고 있다.	2
2409	5490	어린이는 헬륨 가스를 마셨다.	결과	아이의 목소리가 변했다.	아이의 목소리가 전혀 나오지 않는다.	1
2410	5491	나는 에어컨 필터를 청소했다.	결과	에어컨에서 악취가 난다.	에어컨 악취가 사라졌다.	2
2411	5492	그는 고기를 부러 뜨 렸습니다.	원인	그는 요리를 처음 해본다.	그는 요리사이다.	2
2412	5493	나는 손가락을 핀으로 찔렀다.	결과	손가락에서 피가 났다.	손가락에서 땀이 났다.	1
2413	5494	그 여자는 고양이가 싫어하는 고양이를 만졌습니다.	결과	고양이가 여자의 손을 그루밍 해주었다.	고양이가 여자를 물었다.	2
2414	5495	나는 지우개로 그것을 지웠다.	결과	지우개가 작아졌다.	지우개가 딱딱해졌다.	1
2415	5496	나는 아파트 키를 잃어 버렸다.	결과	자물쇠를 달았다.	새로운 열쇠를 만들었다.	2
2416	5497	우산이 파손되었습니다.	원인	바람이 너무 강했다.	새로운 우산을 장만했다.	1
2417	5498	목수는 나무를 면도했다.	결과	목탑을 완성했다.	석탑을 완성했다.	1
2418	5499	그는 양로원에게 치매를 가진 어머니를 보냈습니다.	원인	어머니의 치매가 다 나았다.	치매에 걸린 어머니를 부양하기가 힘들다.	2
2419	5500	나는 꼬치 케이크를 꼬치에 넣었다.	결과	떡꼬치가 만들어졌다.	떡볶이가 완성되었다.	1
2420	5501	연필이 끊어졌습니다.	결과	연필이 짧아졌다.	연필이 길어졌다.	2
2421	5502	웜 리티너이터를 적용했습니다.	결과	모기에 물리지 않았다.	벌에 쏘였다.	1
2422	5503	나는 신발 끈을 묶는다.	결과	신발끈이 풀려 있었다.	구두를 샀다.	1
2423	5504	그 남자는 유창하게 중국인입니다.	원인	그는 중국어를 4년동안 배웠다.	그는 중국어를 어제 배우기 시작했다.	1
2424	5505	나는 끓는 물을 끓일 때 많은 물을 부어 냈습니다.	결과	라면이 싱거워졌다.	라면이 짜졌다.	1
2425	5506	환자는 탈수 증상을 보였습니다.	결과	환자는 시력 검사를 받았다.	환자는 수액을 맞았다.	2
2426	5507	돼지 고기 배는 자연이 해동되었습니다.	원인	삼겹살을 얼렸다.	삼겹살을 녹였다.	1
2427	5508	그 여인은 교정 운동을 시작했습니다.	결과	여자의 자세가 바르게 고쳐졌다.	여자의 자세가 망가졌다.	1
2428	5509	그녀는 트로피를 받았습니다.	원인	그녀가 친구를 사귀었다.	그녀가 대회에서 우승했다.	2
2429	5510	무대의 조명이 꺼져 있습니다.	결과	공연이 종료되었다.	공연을 예매했다.	1
2430	5511	과수원의 열매는 잘 찢어졌습니다.	결과	농부가 과일을 수확했다.	농부가 씨를 심었다.	2
2431	5512	나는 운전을 연습했다.	결과	따뜻한 차를 마셨다.	운전 면허를 땄다.	2
2432	5513	그것은 근육질을 가지고 있습니다.	원인	근력 운동을 했다.	운동을 오래 쉬었다.	1
2433	5514	바람은 차 타이어에 떨어졌습니다.	원인	타이어에 펑크가 났다.	타이어를 새로 갈았다.	1
2434	5515	남성 톱이 보았습니다.	결과	나무가 꽃을 피운다.	나무가 잘린다.	2
2435	5516	나는 양말에 구멍이었다.	원인	양말을 새로 구입했다.	양말을 오래 신었다.	2
2436	5517	욕실은 깨끗했습니다.	원인	여자가 화장실 청소를 했다.	여자가 침실 청소를 했다.	1
2437	5518	나는 메이크업을 지웠다.	원인	화장이 번졌다.	화장품을 잃어버렸다.	1
2438	5519	종이에 종이가있었습니다.	결과	손가락에 소독약을 발랐다.	손가락에 보습크림을 발랐다.	1
